mass,value,searchers,targets,walk_type,metric,dc_scaling,predicted_exponent
100000.0,24.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,195.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,80.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,20.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,72.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,207.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,93.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,26.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,298.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,371.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,1.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,34.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,97.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,202.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,38.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,114.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,176.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,66.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,228.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,6.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,101.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,340.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,60.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,78.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,13.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,65.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,86.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,352.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,36.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,423.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,104.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,128.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,56.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,89.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,6.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,158.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,65.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,97.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,69.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,81.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,86.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,103.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,63.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,26.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,5.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,490.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,30.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,201.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,28.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,60.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,132.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,137.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,5.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,98.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,75.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,271.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,76.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,103.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,446.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,43.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,99.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,46.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,7.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,13.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,15.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,13.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,3.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,85.0,1989,8011.0,CRW,IFCT,Half,-0.5
100000.0,19.0,1989,8011.0,CRW,IFCT,Half,-0.5
10.0,91.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,994.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1117.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,613.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1359.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,685.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,272.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,921.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2263.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,691.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,200.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,569.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,640.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2388.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2561.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,284.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,495.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1349.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,961.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,440.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,632.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2334.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,687.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2014.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,110.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,207.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,173.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,844.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1172.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,917.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2731.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,988.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,384.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,4326.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1178.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,675.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,3859.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,153.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1276.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,470.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1210.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2541.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,660.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1177.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,231.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1243.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1442.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,696.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2122.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,448.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2626.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,452.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1191.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1584.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,865.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1247.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1898.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,734.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1379.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,877.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,62.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,44.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1383.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,792.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1253.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2227.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,5213.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,826.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1586.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,340.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,580.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,4412.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1345.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,22.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,950.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1078.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,78.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,561.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,878.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,33.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,668.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,909.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,146.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,477.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,266.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,85.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,122.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1634.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,307.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1078.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2615.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,377.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,223.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,139.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,1653.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,275.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,440.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,2060.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,177.0,20,200.0,CRW,IFCT,Constant,0.0
10.0,3854.0,20,200.0,CRW,IFCT,Constant,0.0
100.0,229.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,276.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,382.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1364.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1545.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1346.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,7441.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1951.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1280.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,6372.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,662.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2335.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1891.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1189.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,132.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2661.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,866.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,389.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2054.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2161.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,371.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,613.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3302.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,33.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,764.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,715.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3248.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,183.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2365.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4102.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,858.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3014.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,109.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,5400.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2298.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1827.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4097.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,76.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,921.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1285.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4680.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3945.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3940.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3258.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,376.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,318.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,591.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,506.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2232.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2089.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,158.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1814.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,5076.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3810.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1149.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2335.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,8315.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4636.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1295.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,48.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,572.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1316.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,105.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,128.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1097.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4255.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,108.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,689.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,878.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4045.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1520.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1576.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1432.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1676.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1586.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2932.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,800.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,256.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2822.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,558.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,427.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2065.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,5269.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1686.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,882.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1695.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1799.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,548.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3539.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,3067.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,287.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,4222.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,627.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1303.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,5377.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,749.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,2597.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,1176.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,435.0,63,200.0,CRW,IFCT,Constant,0.0
100.0,849.0,63,200.0,CRW,IFCT,Constant,0.0
1000.0,5129.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4061.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,392.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3038.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2662.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,855.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1046.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4878.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3545.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,995.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2483.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,427.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,646.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,729.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1174.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5337.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,420.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,7787.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,256.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,778.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,6945.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4945.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,552.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,11834.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1718.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,8400.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4501.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4175.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,10113.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,931.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3527.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,459.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,6411.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,429.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,478.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,679.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2161.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1873.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2426.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3644.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5455.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,99.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,6092.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,9432.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4746.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1214.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2878.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5635.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,538.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,223.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4386.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,84.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2620.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1093.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,8717.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,7519.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1040.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1928.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,472.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2971.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3897.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1599.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1007.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1738.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,6574.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2067.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,474.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5623.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5543.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5312.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,6459.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1789.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,588.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1888.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2703.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1990.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,407.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1845.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5573.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,7758.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,5135.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2072.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,459.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2549.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,2012.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,17916.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,325.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1594.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,4312.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,10203.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,742.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3155.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1142.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1016.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,391.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,256.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,1645.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,3815.0,199,200.0,CRW,IFCT,Constant,0.0
1000.0,185.0,199,200.0,CRW,IFCT,Constant,0.0
10000.0,1541.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,2962.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1164.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4881.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4613.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1151.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3795.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1400.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,7081.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3696.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1887.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1002.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,7334.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,2022.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,9986.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,276.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,6580.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4026.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,2561.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3696.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,2037.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1019.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,599.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,565.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,5847.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1106.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4920.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,5081.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3730.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,11665.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,892.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3931.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,143.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1631.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4200.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,380.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,22911.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4114.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4230.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,2852.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,596.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3943.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,2423.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,542.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1565.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4888.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,927.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,11380.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4473.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3068.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4752.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,6021.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,9837.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,11214.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,5089.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1035.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3371.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,424.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1572.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,1889.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,3620.0,629,200.0,CRW,IFCT,Constant,0.0
10000.0,4281.0,629,200.0,CRW,IFCT,Constant,0.0
